anger_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.518,0.012034627,0.008860435,-0.008876462,-0.008950955,-0.007707515,0.010778215,0.01448593,0.002272755,-0.0074316137,-0.017218953,-0.010068544,-0.0027145927,-0.013064367,0.010270105,-0.016722733,-0.013480937,0.010606175,5.8909336e-05,0.003855358,0.021584684,-0.021313522,-0.018656613,-0.009164231,-0.0019788493,0.007718786,0.0015022628,0.012107271,-0.011015201,-0.008664169,0.01119438,-0.0033728052,0.005963942,0.018231696,-0.010032443,0.017115418,-0.008308414,0.017629124,0.014429446,0.0044194283,0.02238273,-0.0048038317,0.009177614,-0.014490373,0.0077783484,-0.007873906,-0.0027379447,0.019292943,-0.01199284,0.002383371,-0.019527255
0.4,0.019552853,-0.0022330394,0.0018378891,-0.020255612,-0.012981471,0.018297084,0.013228334,0.014385879,0.009881675,-0.02095751,0.0024848017,-0.010772006,-0.012406009,0.014341083,-0.025084259,-0.025297798,0.015454189,-0.01666154,0.0128090205,0.02542753,-0.028842071,-0.014779335,-0.0155977,-0.015921282,0.0121878125,-0.0093982285,0.021280445,-0.01816237,-0.013922972,0.031968523,-0.0051297513,0.010595747,0.019910203,-0.013612749,0.025425224,-0.021268826,0.0233294,0.014641467,-0.019765742,0.029149953,-0.013240136,0.02328307,-0.022156684,0.013860488,0.0036191212,-0.009989544,0.017828742,-0.012766394,-0.002071074,-0.01862032
0.556,0.01902101,0.0054305783,-0.0046381466,-0.008911258,-0.011042052,0.021273397,0.023364866,0.008061916,0.013686617,-0.02337427,-0.0041646105,-0.011022721,-0.01708178,0.012672345,-0.023349818,-0.02221804,0.016864808,-0.0025402815,0.0110612875,0.01558869,-0.02367459,-0.020429209,-0.011673342,-0.0071773804,0.011333327,-0.00398231,0.024178512,-0.009732941,-0.010931015,0.023002755,-0.00945634,0.0077837068,0.016785394,-0.010021617,0.019125486,-0.014284547,0.02524702,0.017761106,-0.006995084,0.02469137,-0.0047102235,0.02063032,-0.022652011,0.007819462,0.0039347545,0.0015997294,0.025978226,-0.016349355,0.0029463235,-0.02223527
0.542,0.020575665,0.0036175954,-0.0036217573,-0.018628344,-0.0055010044,0.01950306,0.014942472,0.009843749,0.0079907905,-0.013750006,0.0010414636,-0.008571473,-0.016099485,0.012468576,-0.024393985,-0.032421574,0.025355931,-0.01535357,0.013538795,0.024276191,-0.027868606,-0.020175396,-0.008852531,-0.014715025,0.0058681206,-0.0046974295,0.014388921,-0.014076167,-0.011273491,0.022232398,-0.0032643655,0.001988731,0.026726453,-0.020174684,0.024810418,-0.024475468,0.022571728,0.027696906,-0.014599511,0.028502122,-0.007794475,0.018700695,-0.021742841,0.015060883,0.006067305,0.0049108732,0.026470592,-0.014785703,0.0055135526,-0.021265674
0.458,0.024898298,-0.0003366373,0.00031399282,-0.019063147,-0.012116355,0.027017958,0.015160996,0.020427259,0.014138737,-0.024087153,-8.9238936e-05,-0.0115977265,-0.021400472,0.015261301,-0.031132223,-0.031972222,0.025566326,-0.021691235,0.013238406,0.030237334,-0.042513717,-0.027913822,-0.014664187,-0.018281525,0.011795226,-0.009595796,0.02371041,-0.019384148,-0.025759773,0.03402261,0.00037643962,0.004262764,0.027484681,-0.017373482,0.031285763,-0.029008595,0.033585537,0.02696442,-0.018472081,0.03896729,-0.009051656,0.031735584,-0.037899286,0.021602271,0.0064329705,-0.0035927377,0.025903296,-0.021826407,0.0045561907,-0.031971477
0.375,0.017031424,-0.007266502,0.00043290615,-0.0167654,-0.012788956,0.021607528,0.013655433,0.010904263,0.009532661,-0.018784324,0.003456394,-0.015507977,-0.015828649,0.012600208,-0.021727974,-0.021513414,0.01977109,-0.014316511,0.007942614,0.023692776,-0.02920136,-0.022997657,-0.011157135,-0.010451143,0.009785169,-0.009513507,0.025561417,-0.016784327,-0.023992455,0.031602345,-0.00018313203,0.009094959,0.022959486,-0.01312489,0.023245987,-0.021431275,0.022882458,0.023831265,-0.014907702,0.032752797,-0.003781698,0.018277403,-0.021301452,0.01721595,0.0023960716,-0.0027770544,0.027240139,-0.0142839635,0.0011455365,-0.023923555
0.771,0.026164528,0.013567289,-0.015701858,0.0076381606,-0.0098215295,0.025071109,0.017821388,-0.010480631,-0.004135139,-0.017532269,-0.0150655145,0.008435286,-0.027652992,0.01607783,-0.019742567,-0.020551074,0.026310377,-0.0023607882,0.014994067,0.018211054,-0.028573422,-0.025031129,-0.00055030535,-0.0053975717,0.019957807,0.006739286,0.009355158,-0.023299618,-0.0031263449,-0.0010018087,-0.008950489,-0.005250881,0.009425163,-0.016413683,0.028293863,0.002306092,0.023815997,0.0082767075,0.009073389,0.02408751,-0.0061706663,-0.00018119084,-0.027230375,0.013107685,-0.008718821,-0.0025987716,0.022093209,-0.014814082,0.012979197,-0.014735008
0.354,0.021079106,0.00065950933,-0.00050387566,-0.019413784,-0.0126969125,0.01779786,0.016332138,0.008886252,0.015325724,-0.014283372,0.0002035872,-0.008048675,-0.016965488,0.01654569,-0.02347405,-0.023008281,0.017921593,-0.016297143,0.01115703,0.025689172,-0.030978253,-0.020082047,-0.008847735,-0.0141217485,0.008959149,-0.0053784936,0.017382987,-0.014843746,-0.015536496,0.02757092,-0.0034471755,-0.005394546,0.018268663,-0.010351211,0.02371578,-0.018633267,0.019656401,0.01434282,-0.0074161473,0.024038132,0.0014645532,0.019119564,-0.018248182,0.017493049,0.0024814305,0.0027584813,0.019813744,-0.012758337,0.004583042,-0.016057199
0.229,0.021530261,-0.0073202793,-0.0012037422,-0.01875886,-0.014229523,0.02018483,0.018890427,0.018458666,0.019545358,-0.021956842,-0.0014817972,-0.016786706,-0.018563831,0.01822001,-0.028485682,-0.028189842,0.022502745,-0.023022061,0.014110697,0.026709061,-0.033604078,-0.025935741,-0.011491524,-0.02072973,0.011871896,-0.011128796,0.026595091,-0.019061252,-0.024921173,0.039159827,-0.003249499,0.006874239,0.027583623,-0.015967857,0.030591676,-0.025007412,0.031366814,0.02489706,-0.01986689,0.03646207,-0.009694625,0.027522448,-0.029307172,0.016516475,0.009160169,-0.0022468534,0.023983285,-0.021259371,0.00042967714,-0.030346313
0.271,0.0017763597,0.00410029,-8.331431e-05,0.0054756664,-0.0003322829,0.00039329132,0.009374274,0.0005552522,0.0020532773,-0.01113276,0.001958802,-0.0055654654,-0.01120201,0.0061776377,-0.008538877,-5.1487328e-05,0.0046699326,-0.0016793823,0.0075776996,-0.0030298766,-0.01316865,-0.008042968,-0.00302152,0.00043519304,0.0022778471,-0.0062538935,0.009810589,-0.0056327013,0.0014772878,0.0021723942,-0.0017902827,0.0083864005,0.014373956,-0.01647583,0.009563005,-0.011145667,0.013733275,0.009116254,-0.0009766804,0.011003265,-0.008079507,0.0021274975,-0.013386626,0.0123872,0.0030441808,0.007115545,0.004630873,-0.0035541172,0.0054348023,-0.017412072
0.708,0.024685953,0.007211277,-0.011251369,-0.0062138196,-0.011412902,0.022638027,0.015897479,0.0077883443,0.007838351,-0.023199854,-0.0086902715,-0.006234343,-0.025002219,0.013163155,-0.023352873,-0.028204119,0.030100897,-0.013545277,0.010727086,0.019806769,-0.031069083,-0.025021104,-0.011262051,-0.0055759395,0.013537782,-0.0069366097,0.019702734,-0.018617637,-0.015446504,0.017397229,0.0062815906,0.008397991,0.02041383,-0.016697383,0.032717254,-0.015739452,0.030398896,0.019805789,-0.0040417425,0.03903456,-0.015029257,0.017565822,-0.029687714,0.020263948,0.00041419093,-0.002073353,0.026609207,-0.01512176,0.011931056,-0.021515258
0.312,0.021446291,-0.0062100124,-0.0018040885,-0.016398866,-0.012786196,0.020425169,0.019490166,0.022206541,0.01153495,-0.019866824,-0.002998744,-0.016522396,-0.017217543,0.017743096,-0.02471829,-0.03216405,0.025457546,-0.023918372,0.016896473,0.025477309,-0.035175387,-0.027038801,-0.013137963,-0.020006428,0.00909535,-0.012030961,0.025485868,-0.016539624,-0.02560567,0.03745038,-0.0030136283,0.009856705,0.025579458,-0.014158746,0.028717684,-0.024475606,0.03209571,0.025115784,-0.021593938,0.038469244,-0.009903021,0.030346215,-0.0313878,0.018161016,0.00842618,-0.0047685388,0.026228,-0.018715257,0.0028529095,-0.02839376
0.583,0.007920304,0.003268217,-0.008235706,0.0053336225,-0.0044808667,0.019130299,0.02011077,-0.016679274,-0.007370901,-0.013648109,-0.0037878319,0.0048777014,-0.010941805,0.013424112,-0.005750253,-0.016007738,0.012679689,0.004317897,0.011144674,0.014407191,-0.010213474,-0.014838528,-0.013529366,-0.001286617,0.004953102,0.0031686192,0.0008612947,-0.021794857,0.006564097,0.0011024583,-0.0020424493,0.0056597623,0.006439856,-0.021272724,0.023778792,0.001969665,0.018628852,0.011744344,0.0036341052,0.0083801085,-0.004732124,-0.0028085455,-0.016353441,0.005346304,-0.0095375795,0.005564659,0.021085804,-0.0055692634,0.019749915,-0.015022383
0.314,-0.0012417556,-0.0022851066,0.0076512573,-0.004532299,-0.0050053033,0.011853395,0.0059988843,-0.0063967207,-0.007459704,-0.004543487,-0.0011370493,-0.006325127,-0.006088793,-0.0034708742,0.0007976062,-0.006866052,-0.0013643111,-0.003915795,0.001355434,0.00016235783,-0.0053112726,9.381588e-05,-0.0048262924,-0.0151223205,-0.0128630875,-0.008481887,0.009147313,0.0036363422,-0.0007937995,0.0040073046,-0.0008472495,0.012740586,-0.0074565723,-0.0012081034,0.009086824,-0.00573963,0.0058052363,0.005457956,-0.0044160197,0.0022876984,0.009178517,0.0054220543,-0.0066842013,0.010024674,-0.002403187,0.0016937744,-0.00027729728,-0.00612734,0.014139959,-0.005628712
0.729,0.020419497,0.010581934,-0.016495338,0.0033584947,-0.014470412,0.018222045,0.021153813,0.0034578631,0.0029575313,-0.011664483,-0.00527278,0.0048163673,-0.011608993,0.01890989,-4.7470294e-05,-0.026299383,0.024588522,-0.0008719296,0.013800848,0.034805592,-0.034057323,-0.030140674,-0.012190548,0.0015048399,0.012167711,0.0028754075,0.019685125,-0.013336187,-0.013630438,0.007848458,-0.0063897166,-0.0028426764,0.023487628,-0.020571744,0.022181842,-0.010630425,0.0152828125,0.017548958,-0.0012609058,0.02239265,-0.01105216,0.009280683,-0.03127082,0.008972784,-0.00858627,-0.00649689,0.026016716,-0.0172224,0.012724507,-0.025271561
0.396,0.022753127,0.000595481,-0.0061461437,-0.01714909,-0.005294729,0.024952082,0.018027568,0.011431498,0.011384317,-0.01985288,-0.0007974834,-0.006300566,-0.015098262,0.017754368,-0.024145452,-0.024209905,0.025537433,-0.018117065,0.01426793,0.021532664,-0.03190343,-0.022092117,-0.014305579,-0.015758047,0.016436256,-0.010547323,0.026531445,-0.020507775,-0.019592036,0.029740967,0.0003118062,0.010009384,0.025975887,-0.02007219,0.02551198,-0.015942607,0.01813449,0.026049023,-0.011214783,0.03363126,-0.010522366,0.029845985,-0.030558113,0.01390821,0.0007039192,-0.0023647184,0.024817383,-0.014961184,0.00376113,-0.025531976
0.312,0.01999535,-0.0036170182,-0.00074481074,-0.024310362,-0.010705001,0.023745015,0.02014017,0.016192757,0.016693873,-0.024151148,-0.0010629107,-0.017323812,-0.02001418,0.011923928,-0.028483555,-0.024609087,0.02612974,-0.02657812,0.010494097,0.024095025,-0.040693063,-0.024546778,-0.014094611,-0.021210987,0.013440035,-0.015386262,0.026873803,-0.018912131,-0.027478771,0.038350597,0.00078659726,0.0048140506,0.026697628,-0.01781241,0.03331114,-0.029221188,0.031337526,0.027298126,-0.018748868,0.034559686,-0.009354001,0.028260123,-0.03195686,0.021261064,0.0071733617,-0.0020300422,0.027774587,-0.021734204,0.0009168778,-0.026379904
0.867,0.024707757,0.016324867,-0.017160878,0.0046389657,-0.012426103,0.017825808,0.02124175,-0.011185215,0.0031810624,-0.018282656,-0.010881434,0.00504742,-0.024947738,0.026061239,-0.008133379,-0.025735062,0.009098576,0.00550845,0.013179554,0.01729257,-0.01898283,-0.024826122,-0.007913896,0.011495752,0.016919963,0.0139795,0.009328909,-0.027279431,0.0035364584,0.0042140605,0.003425833,0.0013118917,0.006592436,-0.015862325,0.025368936,-0.0031246976,0.017188413,0.021698302,0.010424153,0.024564466,-0.012846951,0.0027851562,-0.015039245,0.007265214,-0.007092182,-0.0050269715,0.020585453,-0.010473561,0.01418289,-0.010191229
0.688,0.022648567,0.0007248713,-0.00996294,-0.0030802593,-0.018065847,0.018944658,0.01793345,0.0064681885,0.008085498,-0.01371057,-0.0062918756,-0.003845031,-0.020115368,0.016678743,-0.022443684,-0.025908522,0.01807016,-0.015409115,0.015735077,0.027957026,-0.030448703,-0.029084463,-0.0067985617,-0.008343457,0.009597094,-0.0056066583,0.023947174,-0.022323726,-0.0096775815,0.02336761,0.001078901,-0.0030552447,0.021849457,-0.026277196,0.026727442,-0.005274987,0.025426928,0.01567201,-0.01443268,0.027557889,-0.015060811,0.0127014015,-0.02382393,0.009278319,-0.0015001394,0.00013414875,0.027523195,-0.013425582,0.0051614307,-0.024916044
0.755,0.018672528,0.0059634284,-0.016512029,0.012942634,-0.013686848,0.022899514,0.01439895,-0.0013549157,-0.0051945383,-0.016054345,-0.009283748,-0.0055373427,-0.008530312,0.0115442,-0.016806377,-0.019960247,0.011889679,0.0017144787,0.018406505,0.015522829,-0.019269785,-0.019402953,-0.011311558,-0.0013183317,0.0078006936,0.0035312595,0.014733837,-0.023102721,0.0040642503,-0.00039187254,-0.005994748,-0.001294419,-0.0010857325,-0.01242069,0.015675375,-0.0047396133,0.021420702,0.0045000426,0.009478692,0.023235656,-0.00820037,-0.0049692127,-0.014164564,0.011474709,-0.014127729,0.0034812463,0.013565,-0.008145189,0.01643085,-0.015890049
0.556,0.014287314,0.0039207703,-0.0078016035,-0.0061479635,-0.017299492,0.022335676,0.029035293,0.000104427214,-0.002825375,-0.0135609275,0.0024540352,-0.011379911,-0.012331661,0.018486384,-0.015039535,-0.015059102,0.006824216,0.004662841,0.015308442,0.013396042,-0.018915698,-0.0137233315,-0.016586311,-0.00045148015,0.009224378,-0.00043447813,0.01605068,-0.0060779243,-0.006904461,0.009345647,-0.0061054267,0.004908731,0.011465342,0.0012043588,0.017915623,-0.0035842776,0.015380169,0.027427642,0.005649847,0.02101532,-0.016845634,0.008557276,-0.013264233,0.0038291507,-0.0020531116,0.0035914872,0.025936587,-0.014385558,0.015504826,-0.014980783
0.438,0.017478218,0.0039656577,-0.002944767,-0.017169865,-0.012588746,0.025328554,0.014272765,0.012281436,0.012041985,-0.019638741,0.0035111299,-0.013961574,-0.015354265,0.020063577,-0.022672657,-0.022312906,0.018132182,-0.0123700155,0.014743297,0.020560274,-0.029592719,-0.01954161,-0.010057917,-0.015036459,0.009724943,-0.01437747,0.020134263,-0.01787995,-0.018506609,0.027968498,-0.009568152,0.00439569,0.021627994,-0.013515455,0.02506028,-0.010019272,0.019719435,0.020286303,-0.009506286,0.029014142,-0.0067621013,0.016967481,-0.02728486,0.01733311,0.00062690774,0.004333148,0.021913432,-0.012007089,0.005526995,-0.02030948
0.667,0.023774566,0.007833629,-0.0050952337,-0.009277114,-0.009281006,0.026314933,0.018021522,0.010611299,0.006684241,-0.014982025,-0.0067667826,-0.0049806945,-0.020586891,0.020494452,-0.027190488,-0.030317852,0.029953966,-0.014226874,0.014228718,0.026894385,-0.03872306,-0.030224035,-0.012284092,-0.010144504,0.011006682,-0.005038436,0.02349077,-0.022358166,-0.020522896,0.03110568,0.002125954,0.007878854,0.029687004,-0.016036807,0.031032462,-0.02159752,0.027526082,0.021296281,-0.010328868,0.030051172,-0.01078397,0.018155621,-0.032085605,0.017493622,0.0024416826,-0.004735074,0.024138091,-0.01957476,0.009108199,-0.029762182
0.458,0.02578126,-0.0051163356,0.0005010065,-0.0118947495,-0.012268595,0.010433945,0.00973629,0.007535114,0.00872612,-0.020770418,-0.0016626896,-0.01790807,-0.015413772,0.013611588,-0.016602654,-0.017911548,0.012436339,-0.013048935,0.014196721,0.024066735,-0.027422987,-0.01709437,-0.018208249,-0.015810618,0.008265472,-0.0030717964,0.022295283,-0.012533092,-0.012407717,0.026296489,-0.0048577134,0.01048878,0.021498945,-0.014630795,0.02046487,-0.012563698,0.022828097,0.01618115,-0.008598097,0.023616482,-0.0052351556,0.015981708,-0.022287726,0.008588201,0.0017116686,-0.005916898,0.0193716,-0.015507931,0.0059513757,-0.023124956
0.708,0.017356034,0.010243058,-0.012269344,0.0076371916,-0.015940856,0.010646245,0.017417504,-0.008788431,0.0026673463,-0.018490305,-0.00832538,-0.0028995224,-0.01036411,0.017189937,-0.014832584,-0.01794034,0.0056823906,0.012683483,0.0108073875,0.020296361,-0.026002182,-0.010790288,-0.02557484,0.003906384,0.021030072,0.009102275,0.018210763,-0.00984378,-0.0063055772,0.0021345676,-0.011463372,0.0036924307,0.020863613,-0.014904482,0.016932918,0.00097492646,0.02264113,0.018052207,-0.0010039859,0.016390048,-0.011443411,-0.0022971937,-0.028263912,0.0010235104,-0.009852764,0.0031225353,0.017653251,-0.012949028,0.01824369,-0.011269205
0.438,0.018648501,-0.002406021,-0.005842161,-0.0090320315,-0.008065459,0.021044234,0.014152263,0.008731123,0.006070607,-0.020426461,-8.668042e-05,-0.008709508,-0.01570896,0.013259822,-0.022819698,-0.019130982,0.020710524,-0.016511671,0.012483954,0.023194624,-0.021380559,-0.017652014,-0.009583188,-0.0140501745,0.00428796,-0.006243394,0.0192883,-0.018606206,-0.017102493,0.030643396,-0.005000167,0.009082001,0.02750943,-0.018396331,0.023424553,-0.018662203,0.020940494,0.018961359,-0.009935982,0.023173884,-0.004431912,0.016201312,-0.028386535,0.015838116,0.007478193,0.006097717,0.014806652,-0.016623907,0.0021336859,-0.020564673
0.646,0.027928105,-0.001118044,-0.00961661,-0.0144771375,-0.012371862,0.027954733,0.02051525,0.01887773,0.01311084,-0.019979402,-0.009781348,-0.0074239303,-0.024697427,0.019925373,-0.023847327,-0.033945475,0.026178597,-0.01737413,0.015931401,0.030179754,-0.04639002,-0.026642686,-0.01124216,-0.013492479,0.013431969,-0.0080208555,0.01904053,-0.023278704,-0.02319965,0.036312927,0.0010554154,0.002453447,0.025347378,-0.021074438,0.03423135,-0.023559157,0.031062003,0.022165783,-0.013864863,0.04019785,-0.013497259,0.024091272,-0.039410923,0.01908243,0.0046930006,-0.0068858955,0.028033422,-0.017515535,0.0075067906,-0.025921276
0.125,0.018959543,-0.008043533,-0.0019451233,-0.026594797,-0.009262103,0.016063487,0.01483956,0.021648591,0.018161044,-0.02402776,0.0050273454,-0.012262526,-0.017887235,0.019025829,-0.023850266,-0.02935543,0.024559956,-0.025586018,0.008853495,0.029300187,-0.03571364,-0.018488798,-0.0147649,-0.01904394,0.005490056,-0.018979333,0.027174104,-0.019240733,-0.023860654,0.036574125,0.0018272019,0.009683138,0.03015173,-0.014226484,0.028421678,-0.028008346,0.019741151,0.02374122,-0.019017832,0.033699866,-0.005528162,0.032343756,-0.032602884,0.017475761,0.01028625,-0.0013812181,0.025311237,-0.018216105,-0.00017352944,-0.027740244
0.75,0.018130975,0.011980308,-0.009957041,-0.00079613144,-0.013946102,0.022024987,0.018597502,-0.008475533,0.0062366147,-0.009032882,-0.01414836,-0.0075591234,-0.01820295,0.017417278,-0.023950431,-0.03251946,0.022747979,-0.0010422665,0.01780287,0.015398182,-0.028810529,-0.030980121,-0.01838807,0.006190502,0.01058697,-0.00012792803,0.011148585,-0.01285516,-0.005007972,0.009438019,-0.0011803611,-0.003359224,0.014697543,-0.013322416,0.026645437,-0.010617373,0.022734245,0.012644137,0.0064404565,0.031239653,-0.015992342,-0.00090618915,-0.01705254,0.015106892,-0.0030392574,-0.0027246638,0.024482017,-0.013556514,0.015923744,-0.016230116
0.562,0.012958013,0.0043903836,-0.012824027,0.0011709156,-0.014810252,0.00902248,0.011311709,-5.8614318e-05,0.0093961,-0.006942622,0.0020905787,0.002171676,-0.024085835,0.015005924,-0.018275296,-0.009603421,0.008028895,0.0070177964,0.008660497,0.007999749,-0.019035785,-0.017637568,-0.008093964,0.00060916983,0.016918464,0.00637306,0.0013148527,-0.012383456,-0.0049010767,0.007900461,-0.0061559947,0.005414796,0.013356431,-0.014712723,0.022262102,-0.0029388987,0.019152312,0.008183389,-0.0005430632,0.019633958,-0.011391396,0.002384879,-0.018374205,-0.0035923743,-0.00081071263,0.009783595,0.018606246,-0.013608795,0.013809491,-0.025231667
0.667,0.018861663,0.001769463,-0.008005794,-0.0076890886,-0.014047586,0.016079867,0.023793004,0.005263332,0.0016997984,-0.023425758,-0.007588954,-0.0118799405,-0.019905329,0.014603479,-0.02107365,-0.022939015,0.02444898,-0.012718192,0.012594456,0.03104166,-0.026645163,-0.025064051,-0.009858319,-0.00045187742,0.0141026275,-0.0029262982,0.01767184,-0.01893307,-0.015151142,0.025390845,-0.005537358,0.010404849,0.0232038,-0.01810031,0.028663088,-0.017871166,0.020866757,0.024364905,-0.010883302,0.03233016,-0.016403023,0.012098448,-0.027029552,0.011799343,-0.0028840387,-0.0016572427,0.02354925,-0.008774616,0.01175852,-0.017990481
