fear_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.688,-0.03767085,-0.030959146,0.006760477,-0.007897297,-0.03139779,-0.026722645,-0.00298554,-0.02391555,0.0153570995,0.03065623,-0.008264463,-0.00965963,0.027240189,-0.012368559,0.044756014,0.032098502,-0.026963877,0.009423047,-0.0019659386,-0.02827736,-0.03339137,0.002016532,0.0282919,0.04385534,0.045347136,-0.007899423,-0.029743345,-0.011161588,0.021352217,0.0035538177,0.02202304,0.02923363,-0.029502515,0.032717664,-0.021345923,0.0014855063,0.037623055,-0.033514243,0.03819185,-0.039132383,-0.016639367,-0.0061504263,-0.005597523,0.008094192,-0.023145176,-0.029812256,-0.0075824074,0.037336297,0.023020934,0.019680616
0.854,-0.03468546,-0.026502172,0.0028637294,-0.011013536,-0.029023388,-0.024417382,-0.0022314996,-0.02583256,0.012457937,0.019440558,-0.01525834,-0.0111310175,0.027578823,-0.015403553,0.047538456,0.033856083,-0.020836966,0.003417929,-0.004189093,-0.027967962,-0.028019521,-0.0019047721,0.018999413,0.040321488,0.04240573,-0.009650314,-0.029879732,-0.009799423,0.022211155,-8.9955574e-05,0.018733572,0.023004085,-0.025172666,0.03170334,-0.018974213,0.006411272,0.0371309,-0.023752179,0.038809482,-0.03428287,-0.0121209575,-0.01001323,-0.008711177,0.003374393,-0.026718037,-0.026700314,-0.002976262,0.034711566,0.022124069,0.02569131
0.625,-0.024618639,-0.01898098,0.005075172,-0.0077903504,-0.019313842,-0.018511144,0.0054880423,-0.019895395,0.010562982,0.013262898,-0.008799634,-0.010396556,0.019699162,-0.014092548,0.03543356,0.026929319,-0.008021224,-0.0030926303,-0.002578169,-0.023518497,-0.01955812,-0.0042911586,0.01906263,0.03321295,0.031984992,-0.002910767,-0.021513944,0.0005659461,0.022612525,0.0059168846,0.017036013,0.022970503,-0.022837937,0.027668238,-0.020777782,0.005291093,0.027895218,-0.027148198,0.035948295,-0.025726456,-0.0067237983,-0.008617162,-0.008239774,0.009329649,-0.02350559,-0.019822946,-0.0025892442,0.026383951,0.015704304,0.018947653
0.542,-0.016090931,-0.0027091037,-0.009321454,-0.006608415,-0.019717934,-0.010262808,0.006168439,-0.012192049,0.012317625,-0.0010481222,-0.00971599,-0.0023304895,0.017216757,-0.004228048,0.023972204,0.012539236,-0.0083845155,-0.0021616698,-0.0054337834,-0.009590084,-0.010340879,-0.003132076,0.011287089,0.00527106,0.01876342,-0.0077859787,-0.009313339,0.0006875151,0.012997146,0.001156508,0.010191919,-0.00045343227,-0.0038558766,0.008837128,-0.008341319,-0.000532861,0.01112931,-0.005377275,0.016644262,-0.011082871,0.0023527506,-0.0017630286,-0.0011855715,0.0050804443,-0.016062858,-0.011101598,0.0016411241,0.021583268,0.003758617,0.013158409
0.792,-0.0163911,-0.002613743,-0.0034673929,-0.008033966,-0.021539006,-0.016617343,0.016742025,-0.016349768,0.009855678,0.0010522417,-0.016388156,-0.0068655005,0.017266762,-0.019031795,0.03568013,0.020033674,-0.0040920656,0.0059361495,-0.003207549,-0.012866736,-0.013564125,-0.0037071554,0.008049926,0.017344337,0.025462713,-0.009263706,-0.013383314,0.0010466522,0.015623448,-0.002783496,0.007778577,0.0025508725,-0.013284822,0.01766121,-0.018486982,0.0061044917,0.026518125,-0.00028684153,0.031051418,-0.018317953,-0.0016663256,-0.016574398,-0.010095388,-0.0033007138,-0.018896598,-0.013687209,0.010002726,0.027750336,-0.0029349923,0.022004357
0.5,-0.019096868,-0.0024159278,-0.0011054984,-0.0022250197,-0.012340761,-0.020151123,0.0047651916,-0.008307949,0.011747359,0.0052064923,-0.0041406797,-0.0061645485,0.018192435,-0.015435749,0.020698898,0.017428638,0.0053604213,0.007547318,-0.004293106,-0.0024327526,-0.0069288625,-0.005366711,0.013748068,0.016583964,0.014377604,-0.009059948,-0.011749529,0.0074134013,0.013961904,-0.0031157336,0.0052288733,0.001575119,-0.003654514,0.0077021834,-0.02027079,0.0036097416,0.025897909,-0.0025388305,0.0139625715,-0.020329505,-0.007839235,-0.002692367,-0.006081275,0.009505065,-0.012997809,-0.006600628,0.003780758,0.011829813,-0.002231008,0.01085878
0.729,-0.03563134,-0.014813768,0.002296151,-0.008640131,-0.018658547,-0.017424062,0.0043912064,-0.01652084,0.003553338,0.01221945,-0.014644252,-0.011211835,0.025817733,-0.01857765,0.035861623,0.026719207,-0.009549011,0.0054068137,-0.0017648425,-0.020132799,-0.01834261,-0.0041733296,0.015519051,0.036418617,0.031947233,-0.013004699,-0.017421074,-0.0027148542,0.0134674795,0.01016328,0.014064398,0.018375173,-0.016658202,0.023045931,-0.019542381,4.28271e-05,0.027269628,-0.021196838,0.030983185,-0.034277454,-0.00787762,-0.004627431,-0.004442221,0.0031414523,-0.02226288,-0.023308104,0.0050320807,0.027061274,0.013145229,0.016952712
0.667,-0.017188013,-0.0071821334,-0.0037557567,-0.0075854883,-0.016394489,-0.018241076,0.005786362,-0.015604271,0.004356309,0.008596322,-0.022681812,-0.014163812,0.02460387,-0.004729494,0.03352962,0.026302153,-0.00014777412,0.0077653155,-0.010283507,-0.016338095,-0.012394842,-0.007355433,0.002581909,0.03314388,0.026588265,-0.00592038,-0.014938376,0.00011027063,0.018101018,0.0062938756,0.008240048,0.0036604782,-0.015868083,0.029972678,-0.016920783,0.008349589,0.024391253,-0.016335834,0.027956469,-0.024724182,-0.0089435065,-0.011306108,-0.009318689,0.009938277,-0.023557581,-0.016748669,0.007932534,0.025419094,0.0016100964,0.019102136
0.396,-0.0227546,-0.013808384,0.0039005638,0.0012416091,-0.0057940683,-0.017163292,-0.0019056598,-0.015170407,0.013778641,0.021585297,-0.007564412,-0.013934505,0.008789681,-0.01114375,0.024455596,0.019632656,-0.007146452,0.0033372296,-0.004856347,-0.011990733,-0.009916326,0.002706928,0.009198729,0.014428278,0.025822563,-0.004882683,-0.012104854,0.0054704743,0.009773852,-0.0042922804,0.012734531,0.0137845,-0.009070939,0.009624846,-0.020632228,-0.0012949891,0.016171219,-0.013115475,0.016679026,-0.017383838,-0.011387802,0.005956633,-0.0058023506,0.00060801517,-0.01568053,-0.006103854,0.0034550598,0.017612467,0.011923404,0.011125274
0.644,-0.039052706,-0.021052932,-0.001695741,-0.0070818043,-0.02034574,-0.023130756,-0.0023641181,-0.019707186,0.012680115,0.01917956,-0.008048923,-0.0074665155,0.02371862,-0.008271759,0.034492813,0.021622727,-0.022107776,0.0033137777,0.0011317896,-0.021111194,-0.027601393,0.0008705497,0.020028304,0.037250336,0.035357382,-0.0072730468,-0.023039171,-0.0078030587,0.015045289,0.0008926214,0.024749517,0.025717713,-0.020847749,0.027384019,-0.022715677,0.0019636974,0.02681666,-0.025556998,0.034860212,-0.028809575,-0.01476098,-0.003074181,-0.00409699,0.010684995,-0.019249499,-0.014585185,-0.0080696605,0.026285041,0.016973902,0.01320976
0.554,-0.01752311,-0.012034494,0.006325351,-0.0032155695,-0.018985989,-0.016565677,0.0009003554,-0.0067581274,0.010250185,0.014657225,-0.012101436,-0.014338519,0.018821755,-0.015236794,0.033412732,0.016851844,-0.0065480806,0.0022956622,-0.0052638003,-0.009165086,-0.017441336,-0.0010084348,0.013089598,0.016970718,0.023075469,-0.006986048,-0.015253117,-0.0049914103,0.015308397,-0.00032368267,0.018581945,0.009201282,-0.01664802,0.015928729,-0.017669693,0.008829274,0.022680145,-0.015529546,0.027823525,-0.022589495,-0.00912482,-0.0059746127,-0.008115385,0.0040866653,-0.0138453245,-0.021904226,-0.0056172884,0.02303084,0.007224659,0.011036017
0.542,-0.014066009,-0.010671599,-0.00022749044,-0.006068214,-0.018159257,-0.025459018,0.0024764757,-0.014334379,0.00845173,0.012206379,-0.011290003,-0.010697041,0.014954839,-0.010512062,0.021917807,0.016694618,-0.0050824913,0.008506352,-0.008636396,-0.014380217,-0.0120101245,-0.007451162,0.01191141,0.017195875,0.021795062,-0.009617679,-0.016459722,0.0008069754,0.008760848,-0.0042310515,0.011978883,0.009462788,-0.016623562,0.018548606,-0.00546379,0.010882654,0.026516622,-0.018256703,0.022925705,-0.019202702,-0.011585412,-0.0070859916,-0.0047083697,0.007987664,-0.013309846,-0.017413998,-0.005578679,0.025032278,0.0088489605,0.008186482
0.417,-0.017418787,-0.009384721,0.0012143516,0.00078323483,-0.002166483,-0.009908469,0.0030913728,-0.0071171513,0.0005091977,0.0033657874,-0.011399189,-0.0026257858,0.003030435,-0.012558704,0.022133432,0.004397111,-0.0034431112,0.009086788,-0.0035426407,-0.002964842,-0.010007449,-0.002136772,0.012538103,0.007210289,0.011278011,0.003432081,-0.011977251,0.0012795997,0.011665811,0.002016328,0.012867859,0.008178039,-0.0034241537,0.0065284125,-0.011342882,0.0006197438,0.010585944,-0.0025221193,0.010804215,-0.010976156,-0.006699004,-0.00059211615,-0.0018633507,0.009875802,-0.016777389,-0.005498291,0.0045460803,0.010956502,0.0026779727,0.007167117
0.146,-0.034789685,-0.035250243,0.01130726,-0.0026473287,-0.023471005,-0.027000748,-0.011122226,-0.021927867,0.018956503,0.029521143,-0.0025730613,-0.0063996525,0.024768027,-0.0130927265,0.040128853,0.024784481,-0.023038143,0.014177992,-0.0055549536,-0.0288585,-0.018756539,0.0004173796,0.029706594,0.037041333,0.036685526,-0.002760048,-0.022362698,-0.0074357335,0.015918473,-0.006410166,0.016420774,0.02826459,-0.017041996,0.022224026,-0.02375466,-0.004941319,0.032619853,-0.030800272,0.032017097,-0.030652037,-0.020078797,0.004700012,-0.011144142,0.0059722937,-0.021851853,-0.021553595,-0.0104216365,0.027890775,0.020488884,0.017697869
0.729,-0.02755458,-0.009098075,-0.0012841946,-0.0072077443,-0.0238546,-0.022708742,0.005171254,-0.0071943486,0.011205628,0.0071824547,-0.011834779,-0.006988458,0.019680418,-0.01156123,0.021926215,0.021465335,-0.005820302,0.0036143586,-4.29739e-05,-0.019909374,-0.012707729,-0.005749728,0.01246419,0.020799747,0.023877863,-0.016736273,-0.015022679,-0.0071587632,0.014131596,0.0058292635,0.004737813,0.00867432,-0.011351476,0.015814144,-0.019967828,0.006507944,0.027210861,-0.012763006,0.025574014,-0.027551198,-0.0054109944,-0.009472049,-0.0068851197,0.0029431088,-0.021580582,-0.014643574,5.1213254e-05,0.017399492,0.004945076,0.013404413
0.375,-0.027619211,-0.014807094,0.0058747847,-0.004531996,-0.017589156,-0.020212946,0.0021321713,-0.014606556,0.013233476,0.011330718,-0.0075964327,-0.00081301905,0.017883714,-0.012194702,0.0302899,0.0200941,-0.008276712,0.005275615,-0.009985628,-0.015738014,-0.017980054,-0.007602479,0.021404436,0.021135388,0.02223754,-0.004131412,-0.011882602,0.0033747938,0.014732173,0.0027176323,0.0062850537,0.0154599175,-0.011784169,0.015774269,-0.011577061,0.0036891415,0.016554855,-0.017475327,0.026365822,-0.023970341,-0.011742748,-0.0027873926,-0.0074769678,0.0041295863,-0.010890373,-0.022586899,-0.004983547,0.026265806,0.011828086,0.007126924
0.825,-0.017268948,-0.010399711,-0.004183353,-0.012317209,-0.01757622,-0.014850651,0.005973082,-0.02051746,0.006177084,0.008331795,-0.012829973,-0.008428201,0.021481734,-0.01716087,0.032306243,0.025655318,-0.0022896025,0.00086055463,0.0029669642,-0.019940872,-0.016233409,-0.0050778547,0.0040472373,0.01931654,0.03888802,-0.01755668,-0.017429259,-0.008708341,0.020398187,0.0013567943,0.013293955,0.0067882687,-0.018630782,0.02611097,-0.014827542,0.0057749115,0.03398029,-0.016436815,0.026517993,-0.024331495,-0.0039972602,-0.011108946,-0.0038538692,0.0017249989,-0.0222731,-0.015459037,0.008759881,0.03142834,0.0065600993,0.02250868
0.396,-0.023528237,-0.020685991,-0.00081167417,-0.007959358,-0.013297784,-0.018438041,-0.003217282,-0.021153439,0.014906045,0.017530276,-0.0016972143,-0.00945382,0.018294604,-0.0037858034,0.026792029,0.020139813,-0.022455232,-0.0024696998,-0.0022935807,-0.014855215,-0.019097725,0.0023065212,0.019407783,0.02651808,0.021084057,-0.0067775683,-0.020661253,-0.008382268,0.00845352,0.0027282313,0.006105408,0.025144413,-0.011621139,0.025614178,-0.013024163,0.0002727799,0.019277485,-0.021360857,0.019032672,-0.017073812,-0.009830135,0.0017667012,-0.005066991,-0.0011538226,-0.013214592,-0.026083698,-0.0120468605,0.023828564,0.013935099,0.005336163
0.833,-0.034207672,-0.026469547,0.0018866833,-0.010403178,-0.0302684,-0.02484846,-0.0032217023,-0.018150529,0.0119867,0.023307368,-0.0110828085,-0.013558788,0.026915582,-0.015182371,0.047188964,0.03421252,-0.019564675,0.0028829067,0.0004826843,-0.02497925,-0.03123765,0.0004904836,0.020378387,0.042880423,0.046717174,-0.013694737,-0.028462073,-0.012971733,0.023247348,0.006648106,0.019234193,0.026368873,-0.026935263,0.03483389,-0.023554942,0.004627357,0.030377751,-0.02861054,0.039008945,-0.038702715,-0.015599288,-0.009579269,-0.0031920744,0.005557905,-0.027707683,-0.028091233,-0.0028966719,0.03934554,0.019734005,0.02118032
0.062,-0.036788534,-0.029225493,0.014158801,0.002675497,-0.024254145,-0.02513714,-0.007857064,-0.022215595,0.020280719,0.030456956,-0.0038162752,-0.003234888,0.022405876,-0.009195009,0.031749893,0.026117245,-0.028529892,0.010359299,-0.008004215,-0.026918603,-0.018952388,0.008402714,0.027942,0.03405023,0.03384373,0.0026705258,-0.027133517,-0.007075749,0.0162119,0.00031546364,0.016597152,0.028405588,-0.020949477,0.024776177,-0.018995475,-0.0056257015,0.032402195,-0.037358,0.032946657,-0.03058263,-0.018426929,0.0020852294,-0.0056972676,0.00461534,-0.01922913,-0.024063542,-0.011035265,0.029665489,0.02118155,0.011169977
0.417,-0.013427445,-0.008649438,0.004812927,-0.01027582,-0.021429032,-0.024552558,0.007979069,-0.02166091,0.002415098,0.011441,-0.011554743,-0.011385642,0.020275507,-0.015471906,0.028252952,0.024258288,-0.004090121,0.008842204,-0.009875571,-0.021669885,-0.012694051,-0.0065567633,0.018536014,0.023672983,0.031382628,-0.012786685,-0.011794362,-0.0011775482,0.018786008,0.0025397781,0.011859795,0.009748377,-0.008337246,0.01795484,-0.010994193,0.0028685352,0.024592137,-0.009248127,0.022334587,-0.019285638,-0.0098527735,-0.012060762,-0.0050361976,0.0051881117,-0.014335543,-0.012826445,0.008031728,0.021947289,0.01049438,0.010460539
0.625,-0.03306191,-0.002511005,0.0025355872,-0.006056994,-0.020878742,-0.022333726,-0.0056269774,-0.0116847325,0.010482203,0.00846252,-0.013365133,-0.0147376275,0.019475,-0.011641992,0.029103514,0.028566608,-0.0104149785,0.0055480334,0.001370956,-0.021962643,-0.019492151,-0.0013758448,0.016490808,0.015470431,0.028280837,-0.010327194,-0.0110116275,-0.011482364,0.018894909,-0.0028884085,0.0081267245,0.015468637,-0.018662307,0.016145423,-0.015669044,0.0045881,0.032400813,-0.019415362,0.025580073,-0.024446676,-0.006634971,-0.006471612,-0.0071055223,0.00027732315,-0.021369008,-0.01957828,-0.00028605477,0.022974022,0.012909765,0.0126241455
0.458,-0.04178592,-0.03212753,0.009529543,-0.0056929355,-0.031700674,-0.027527237,-0.0050430964,-0.023546306,0.016895657,0.028247504,-0.0110522555,-0.010993449,0.02737072,-0.014805838,0.046251144,0.033429444,-0.024142567,0.0072462955,-0.005438319,-0.03204324,-0.029299144,0.0047514704,0.028181788,0.042435024,0.043893375,-0.0070163403,-0.02950031,-0.009494752,0.021184336,0.0031495113,0.018705536,0.032084677,-0.026216444,0.03183614,-0.023864184,0.0014351654,0.038662132,-0.034869887,0.035661746,-0.037310008,-0.020611186,-0.0034646778,-0.005820386,0.0062651313,-0.023566106,-0.031261012,-0.008811613,0.037544988,0.026516948,0.019896494
0.5,-0.022965802,-0.01709217,0.002794579,-0.005689839,-0.019802067,-0.01759207,0.0009728939,-0.015721561,0.0133485515,0.011113984,-0.005068352,-0.008337201,0.014379969,-0.012818381,0.023307314,0.023742845,-0.012636149,0.0044578654,-0.0051314137,-0.01615207,-0.01736205,-0.0073274532,0.01286706,0.01312863,0.024295542,-0.0070443447,-0.019500954,-0.004133862,0.013185589,-0.0038037614,0.004607386,0.015271429,-0.012390009,0.01800732,-0.01310936,0.0043582907,0.017752001,-0.012463958,0.024392804,-0.02065543,-0.006778403,-0.0068991235,-0.0038712022,0.005878901,-0.0176358,-0.011053827,0.0028968237,0.02715441,0.012322735,0.015641902
0.458,-0.029412244,-0.01698435,-0.0033377863,-0.0006770239,-0.019218456,-0.020696193,-0.0013776552,-0.030564027,0.011351592,0.015162472,-0.012352663,-0.008996162,0.016648863,-0.018012868,0.03116014,0.024586027,-0.013343745,0.008506843,-0.0073925485,-0.020782905,-0.017273264,-0.0014866006,0.015018971,0.019999193,0.024189163,-0.0023377724,-0.011105576,0.00044425484,0.011294294,-0.00920364,0.012264675,0.007224307,-0.010099735,0.019603122,-0.016537698,0.0049437713,0.020967653,-0.017811349,0.032238875,-0.027409188,-0.011563644,-0.0066701053,-0.0015790359,-0.005697594,-0.011638285,-0.021352116,-0.003280295,0.03337415,0.019651154,0.017566193
0.521,-0.018014027,-0.014675795,0.0047325753,-0.006213981,-0.024699135,-0.016398266,0.006085269,-0.010962937,0.0021081227,0.015948053,-0.007988844,-0.0029174,0.015926354,-0.013392488,0.027864942,0.020913318,-0.00073647726,0.0022743845,-0.0033950894,-0.019998247,-0.013732057,0.0058034942,0.015589504,0.02095885,0.030170612,-0.010780342,-0.024077004,-0.0065324595,0.017880064,0.0071402066,0.008890347,0.015883325,-0.013878576,0.015936123,-0.019314848,0.0061575705,0.023382746,-0.019904397,0.022248073,-0.024582107,-0.0052437857,-0.0072588623,-0.007850969,0.003434125,-0.011094199,-0.014813981,0.002754679,0.02556854,0.00993124,0.016832216
0.396,-0.015642453,-0.02067615,0.008571386,0.0031997657,-0.0017064123,-0.0066666766,0.012332565,-0.0118717225,0.011568606,0.013899812,0.0034358427,0.012671487,0.004881774,-0.0030021546,0.020977572,0.010426018,-0.0029264186,0.011023769,-0.014795349,-0.014706785,-0.008551827,0.005325537,0.0041903905,0.016531646,0.012492809,-0.0069264513,-0.0049286895,0.010778571,0.005257231,0.005819644,0.0046393983,0.0063289707,-0.011546699,-0.004344416,-0.014155381,-0.0026091582,0.011282564,-0.013626628,0.017087052,-0.0056083906,-0.0020409604,-0.007243908,-0.014905052,0.0062774094,-0.009501692,-0.0068351966,-0.0038057899,0.015203994,0.002889805,0.00821638
0.271,-0.026601935,-0.022111997,0.0061527193,0.0070655,-0.021847073,-0.030296834,-0.006951561,-0.0160228,0.01078734,0.022843668,-0.001755655,-0.003427978,0.016020719,-0.0049929554,0.028315268,0.019613173,-0.016189603,0.0117587,-0.007853462,-0.013074294,-0.017389964,0.0076964614,0.018616252,0.03187172,0.029971642,-0.009077758,-0.021081671,0.0010625074,0.015748044,0.002513555,0.011278912,0.031036286,-0.015213246,0.023615334,-0.0033441496,-0.004661116,0.018348044,-0.027118493,0.023982396,-0.022144621,-0.013687705,-4.962407e-06,-0.012225,0.0018424612,-0.0074330308,-0.014795367,-0.013655975,0.023611646,0.02452765,0.0137472
0.562,-0.0034161774,-0.0028870248,-0.004008167,-0.011467626,-0.017501187,-0.014292513,0.003833741,-0.013368546,0.005373284,0.0036276765,-0.0109333955,-0.005747698,0.016240578,-0.008971226,0.0177333,0.024611063,-0.000109833054,-0.0028044214,0.0014915165,-0.004142793,-0.0037796448,-0.00676401,0.0052949954,0.00750882,0.025523892,-0.010908643,-0.018659197,-0.0018404988,0.009760875,-0.0020200494,0.0056853304,-0.0013407992,-0.008149294,0.018701216,-0.011244472,-0.0031744933,0.02444171,-0.004634752,0.025262592,-0.01420195,-0.0017282974,-0.004844835,-0.007540171,-0.0073859836,-0.013615539,-0.014152061,0.00895658,0.019322744,0.00050950795,0.01230034
0.521,-0.03001881,-0.018351013,0.00701966,-0.0051315655,-0.020947002,-0.027856821,-0.0010312484,-0.023112515,0.014586017,0.022119662,-0.0050589284,-0.0069537982,0.02125408,-0.014558072,0.037460484,0.024994355,-0.018530793,0.009268518,-0.008482955,-0.022799192,-0.021614172,-0.00057918404,0.020833198,0.028585024,0.030310541,-0.0076926714,-0.022751065,-0.010279872,0.0193799,-0.0021903038,0.010623312,0.019609787,-0.01812545,0.019806635,-0.02240938,-0.0036730575,0.03175671,-0.018769493,0.0322203,-0.029377276,-0.014244441,-0.004141829,-0.010697104,0.004458033,-0.017987564,-0.024193447,0.0022685358,0.029382613,0.015533949,0.012849472
0.521,-0.010550866,-0.00096033793,0.0031043608,-0.0027748914,-0.0020950413,-0.023609558,0.0045345146,-0.009543757,0.009158732,0.0053858664,-0.010708342,0.0024248217,0.014781524,-0.009948673,0.011548825,0.005790877,-0.0021800655,0.0059185335,-0.009046033,-0.0029649774,0.0013319773,-0.0019786975,0.009443464,0.0031064067,0.014291082,-0.0046874015,-0.00422965,0.012426554,0.016608912,-0.0029447025,0.0113641145,0.004196008,0.00052196166,0.010545786,-0.011892941,0.0010614726,0.014681927,-0.0013620742,0.02126378,-0.0116227325,0.0023829374,-0.000792175,-0.0077888314,0.0031309691,-0.009253895,-0.0064810556,5.907542e-05,0.020775145,-0.006066526,0.0010150996
